OSHPD_ID,Performance Measure,# of Adverse Events,# of Cases,Risk-adjusted Rate,Hospital Ratings
106334589,GI Hemorrhage,4.0,153.0,3.4,As Expected
106334589,Heart Failure,9.0,365.0,3.1,As Expected
106334589,Hip Fracture,1.0,77.0,1.7,As Expected
106334589,PCI,11.0,384.0,3.1,As Expected
106334589,Pancreatic Resection,,,,
106334589,Pneumonia,4.0,176.0,2.1,As Expected
106340913,AMI,16.0,157.0,9.0,As Expected
106340913,Acute Stroke,70.0,666.0,7.6,As Expected
106340913,Acute Stroke Hemorrhagic,36.0,233.0,14.8,Better
106340913,Acute Stroke Ischemic,22.0,357.0,5.6,As Expected
106340913,Acute Stroke Subarachnoid,12.0,76.0,21.7,As Expected
106340913,Carotid Endarterectomy,0.0,9.0,0.0,As Expected
106340913,GI Hemorrhage,8.0,244.0,4.0,As Expected
106340913,Heart Failure,11.0,279.0,3.7,As Expected
106340913,Hip Fracture,2.0,144.0,1.3,As Expected
106340913,PCI,,,,
106340913,Pancreatic Resection,1.0,31.0,3.7,As Expected
106340913,Pneumonia,6.0,119.0,5.3,As Expected
106340947,PCI,32.0,902.0,4.0,As Expected
106340947,GI Hemorrhage,2.0,240.0,1.0,As Expected
106340947,Heart Failure,17.0,689.0,2.2,As Expected
106340947,Acute Stroke Subarachnoid,,,,
106340947,Isolated CABG Operative Mortality,3.0,546.0,0.58,Better
106340947,AMI,51.0,1156.0,5.8,As Expected
106340947,Acute Stroke,20.0,269.0,7.9,As Expected
106340947,Acute Stroke Hemorrhagic,12.0,61.0,23.9,As Expected
106340947,Acute Stroke Ischemic,7.0,207.0,3.0,As Expected
106340947,Carotid Endarterectomy,0.0,43.0,0.0,As Expected
106340947,Hip Fracture,2.0,98.0,2.1,As Expected
106340947,Pancreatic Resection,0.0,4.0,0.0,As Expected
106340947,Pneumonia,4.0,172.0,2.2,As Expected
106340950,Pancreatic Resection,,,,
106340950,Acute Stroke,147.0,833.0,12.3,Worse
106340950,Isolated CABG Operative Mortality,0.0,90.0,0.0,As Expected
106340950,AMI,31.0,390.0,6.2,As Expected
106340950,Acute Stroke Hemorrhagic,56.0,222.0,23.2,As Expected
106340950,Acute Stroke Ischemic,70.0,535.0,9.1,Worse
106340950,Acute Stroke Subarachnoid,21.0,76.0,24.9,As Expected
106340950,Carotid Endarterectomy,4.0,98.0,2.5,Worse
106340950,GI Hemorrhage,12.0,329.0,3.2,As Expected
106340950,Heart Failure,33.0,898.0,2.8,As Expected
106340950,Hip Fracture,4.0,189.0,1.3,As Expected
106340950,PCI,13.0,214.0,5.0,As Expected
106340950,Pneumonia,7.0,262.0,2.3,As Expected
106340951,Acute Stroke,13.0,215.0,9.8,As Expected
106340951,AMI,9.0,57.0,9.7,As Expected
106340951,Acute Stroke Hemorrhagic,6.0,22.0,24.3,As Expected
106340951,Acute Stroke Ischemic,6.0,192.0,4.8,As Expected
106340951,Acute Stroke Subarachnoid,,,,
106340951,GI Hemorrhage,7.0,234.0,3.5,As Expected
106340951,Heart Failure,8.0,363.0,1.8,As Expected
106340951,Hip Fracture,2.0,67.0,2.2,As Expected
106340951,PCI,,,,
106340951,Pancreatic Resection,,,,
106340951,Pneumonia,6.0,153.0,3.6,As Expected
106340951,Carotid Endarterectomy,,,,
106341006,Acute Stroke,48.0,431.0,9.3,As Expected
106341006,Isolated CABG Operative Mortality,4.0,67.0,10.61,Worse
106341006,AMI,10.0,368.0,4.1,As Expected
106341006,Acute Stroke Hemorrhagic,23.0,103.0,20.3,As Expected
106341006,Acute Stroke Ischemic,18.0,287.0,6.1,As Expected
106341006,Acute Stroke Subarachnoid,7.0,41.0,18.6,As Expected
106341006,Carotid Endarterectomy,0.0,23.0,0.0,As Expected
106341006,GI Hemorrhage,10.0,428.0,2.5,As Expected
106341006,Heart Failure,26.0,796.0,3.7,As Expected
106341006,Hip Fracture,1.0,118.0,0.5,As Expected
106341006,PCI,9.0,372.0,2.6,As Expected
106341006,Pancreatic Resection,0.0,24.0,0.0,As Expected
106341006,Pneumonia,7.0,180.0,4.1,As Expected
106341051,Hip Fracture,3.0,165.0,1.5,As Expected
106341051,AMI,43.0,619.0,7.9,As Expected
106341051,Acute Stroke,38.0,436.0,8.5,As Expected
106341051,Acute Stroke Hemorrhagic,17.0,103.0,17.7,As Expected
106341051,Acute Stroke Ischemic,16.0,316.0,5.0,As Expected
106341051,Acute Stroke Subarachnoid,5.0,17.0,24.5,As Expected
106341051,GI Hemorrhage,8.0,376.0,2.8,As Expected
106341051,Heart Failure,22.0,690.0,3.6,As Expected
106341051,PCI,11.0,417.0,3.5,As Expected
106341051,Pancreatic Resection,0.0,18.0,0.0,As Expected
106341051,Pneumonia,8.0,326.0,3.1,As Expected
106341051,Carotid Endarterectomy,0.0,137.0,0.0,As Expected
106341052,Isolated CABG Operative Mortality,8.0,338.0,1.93,As Expected
106342344,Carotid Endarterectomy,0.0,12.0,0.0,As Expected
106342344,Elective PCI Mortality,0.0,75.0,0.0,As Expected
106342344,Elective PCI Stroke,0.0,75.0,0.0,As Expected
106342344,Elective PCI Emergency CABG,0.0,75.0,0.0,As Expected
106342344,AMI,15.0,384.0,5.9,As Expected
106342344,Acute Stroke,20.0,236.0,10.7,As Expected
106342344,Acute Stroke Hemorrhagic,7.0,33.0,22.4,As Expected
106342344,Acute Stroke Ischemic,12.0,200.0,6.2,As Expected
106342344,Acute Stroke Subarachnoid,1.0,3.0,26.9,As Expected
106342344,GI Hemorrhage,7.0,201.0,3.3,As Expected
106342344,Heart Failure,21.0,519.0,3.6,As Expected
106342344,Hip Fracture,1.0,162.0,0.8,As Expected
106342344,PCI,7.0,308.0,3.6,As Expected
106342344,Pancreatic Resection,,,,
106342344,Pneumonia,8.0,148.0,4.2,As Expected
106344029,Pancreatic Resection,,,,
106344029,AMI,4.0,29.0,8.5,As Expected
106344029,Acute Stroke,2.0,117.0,3.6,As Expected
106344029,Acute Stroke Hemorrhagic,1.0,9.0,10.8,As Expected
106344029,Acute Stroke Ischemic,1.0,108.0,1.6,As Expected
106344029,Acute Stroke Subarachnoid,,,,
106344029,Carotid Endarterectomy,,,,
106344029,GI Hemorrhage,3.0,195.0,2.4,As Expected
106344029,Heart Failure,8.0,252.0,2.4,As Expected
106344029,Hip Fracture,3.0,103.0,2.7,As Expected
106344029,PCI,,,,
106344029,Pneumonia,1.0,103.0,1.0,As Expected
106350784,GI Hemorrhage,1.0,34.0,6.4,As Expected
106350784,AMI,2.0,9.0,13.0,As Expected
106350784,Acute Stroke,5.0,29.0,35.2,Worse
106350784,Acute Stroke Hemorrhagic,3.0,3.0,79.9,Worse
106350784,Acute Stroke Ischemic,2.0,26.0,20.0,As Expected
106350784,Acute Stroke Subarachnoid,,,,
106350784,Carotid Endarterectomy,,,,
106350784,Heart Failure,4.0,93.0,7.6,As Expected
106350784,Hip Fracture,2.0,24.0,10.7,As Expected
106350784,PCI,,,,
106350784,Pancreatic Resection,,,,
106350784,Pneumonia,3.0,80.0,7.1,As Expected
106361110,Carotid Endarterectomy,,,,
106361110,PCI,,,,
106361110,AMI,,,,
106361110,Acute Stroke,,,,
106361110,Acute Stroke Hemorrhagic,,,,
106361110,Acute Stroke Ischemic,,,,
106361110,Acute Stroke Subarachnoid,,,,
106361110,GI Hemorrhage,,,,
106361110,Heart Failure,0.0,9.0,0.0,As Expected
106361110,Hip Fracture,,,,
106361110,Pancreatic Resection,,,,
106361110,Pneumonia,0.0,14.0,0.0,As Expected
106361144,Hip Fracture,0.0,44.0,0.0,Better
106361144,Acute Stroke Subarachnoid,,,,
106361144,AMI,2.0,39.0,2.4,As Expected
106361144,Acute Stroke,2.0,36.0,4.4,As Expected
106361144,Acute Stroke Hemorrhagic,0.0,3.0,0.0,As Expected
106361144,Acute Stroke Ischemic,2.0,33.0,2.9,As Expected
106361144,Carotid Endarterectomy,,,,
106361144,GI Hemorrhage,1.0,125.0,0.3,Better
106361144,Heart Failure,7.0,120.0,3.1,As Expected
106361144,PCI,,,,
106361144,Pancreatic Resection,,,,
106361144,Pneumonia,0.0,50.0,0.0,As Expected
106361166,Pancreatic Resection,,,,
106361166,PCI,,,,
106361166,AMI,0.0,19.0,0.0,As Expected
106361166,Acute Stroke,0.0,7.0,0.0,As Expected
106361166,Acute Stroke Hemorrhagic,,,,
106361166,Acute Stroke Ischemic,0.0,7.0,0.0,As Expected
106361166,Acute Stroke Subarachnoid,,,,
106361166,Carotid Endarterectomy,,,,
106361166,GI Hemorrhage,1.0,33.0,2.5,As Expected
106361166,Heart Failure,1.0,52.0,1.3,As Expected
106361166,Hip Fracture,0.0,9.0,0.0,As Expected
106361166,Pneumonia,0.0,30.0,0.0,As Expected
106361223,Isolated CABG Operative Mortality,3.0,270.0,1.33,As Expected
106361223,AMI,28.0,634.0,5.7,As Expected
106361223,Acute Stroke,53.0,733.0,7.4,As Expected
106361223,Acute Stroke Hemorrhagic,32.0,223.0,19.0,As Expected
106361223,Acute Stroke Ischemic,20.0,465.0,4.1,As Expected
106361223,Acute Stroke Subarachnoid,1.0,45.0,4.3,As Expected
106361223,Carotid Endarterectomy,1.0,28.0,1.4,As Expected
106361223,GI Hemorrhage,5.0,437.0,1.4,As Expected
106361223,Heart Failure,29.0,772.0,3.2,As Expected
106361223,Hip Fracture,4.0,299.0,1.3,As Expected
106361223,PCI,4.0,283.0,3.4,As Expected
106361223,Pancreatic Resection,0.0,14.0,0.0,As Expected
106361223,Pneumonia,18.0,526.0,2.8,As Expected
106361246,Isolated CABG Operative Mortality,5.0,175.0,1.97,As Expected
106361246,AMI,42.0,559.0,8.3,Worse
106361246,Acute Stroke,96.0,628.0,9.1,As Expected
106361246,Acute Stroke Hemorrhagic,34.0,161.0,17.3,As Expected
106361246,Acute Stroke Ischemic,41.0,390.0,5.5,As Expected
106361246,Acute Stroke Subarachnoid,21.0,77.0,27.3,As Expected
106361246,Carotid Endarterectomy,0.0,32.0,0.0,As Expected
106361246,GI Hemorrhage,11.0,348.0,2.5,As Expected
106361246,Heart Failure,24.0,770.0,4.1,As Expected
106361246,Hip Fracture,0.0,96.0,0.0,As Expected
106361246,PCI,14.0,375.0,3.6,As Expected
106361246,Pancreatic Resection,1.0,48.0,1.6,As Expected
106361246,Pneumonia,13.0,230.0,4.6,As Expected
106361266,AMI,,,,
106361266,Acute Stroke,,,,
106361266,Acute Stroke Hemorrhagic,,,,
106361266,Acute Stroke Ischemic,,,,
106361266,Acute Stroke Subarachnoid,,,,
106361266,Carotid Endarterectomy,,,,
106361266,GI Hemorrhage,,,,
106361266,Heart Failure,0.0,4.0,0.0,As Expected
106361266,Hip Fracture,,,,
106361266,PCI,,,,
106361266,Pancreatic Resection,,,,
106361266,Pneumonia,0.0,24.0,0.0,As Expected
106361308,AMI,3.0,36.0,4.1,As Expected
106361308,Acute Stroke,13.0,184.0,10.1,As Expected
106361308,Acute Stroke Hemorrhagic,6.0,38.0,24.5,As Expected
106361308,Acute Stroke Ischemic,6.0,139.0,5.7,As Expected
106361308,Acute Stroke Subarachnoid,1.0,7.0,17.7,As Expected
106361308,Carotid Endarterectomy,0.0,19.0,0.0,As Expected
106361308,GI Hemorrhage,2.0,173.0,1.9,As Expected
106361308,Heart Failure,10.0,232.0,4.1,As Expected
106361308,Hip Fracture,2.0,143.0,1.7,As Expected
106361308,PCI,,,,
106361308,Pancreatic Resection,,,,
106361308,Pneumonia,9.0,245.0,4.4,As Expected
106361318,Isolated CABG Operative Mortality,4.0,113.0,3.23,As Expected
106361318,AMI,26.0,530.0,6.2,As Expected
106361318,Acute Stroke,26.0,413.0,7.5,As Expected
106361318,Acute Stroke Hemorrhagic,10.0,76.0,16.6,As Expected
106361318,Acute Stroke Ischemic,11.0,325.0,3.8,As Expected
106361318,Acute Stroke Subarachnoid,5.0,12.0,25.6,As Expected
106361318,Carotid Endarterectomy,0.0,36.0,0.0,As Expected
106361318,GI Hemorrhage,7.0,309.0,3.0,As Expected
106361318,Heart Failure,17.0,540.0,3.0,As Expected
106361318,Hip Fracture,3.0,164.0,1.6,As Expected
106361318,PCI,12.0,355.0,4.1,As Expected
106361318,Pancreatic Resection,,,,
106361318,Pneumonia,11.0,468.0,2.2,As Expected
106361323,AMI,1.0,31.0,3.8,As Expected
106361323,Acute Stroke,3.0,52.0,13.9,As Expected
106361323,Acute Stroke Hemorrhagic,,,,
106361323,Acute Stroke Ischemic,2.0,51.0,5.3,As Expected
106361323,Acute Stroke Subarachnoid,,,,
106361323,Carotid Endarterectomy,,,,
106361323,GI Hemorrhage,1.0,68.0,2.4,As Expected
106361323,Heart Failure,1.0,188.0,0.7,As Expected
106361323,Hip Fracture,0.0,32.0,0.0,As Expected
106361323,PCI,,,,
106361323,Pancreatic Resection,,,,
106361323,Pneumonia,6.0,139.0,4.0,As Expected
106361339,Isolated CABG Operative Mortality,7.0,256.0,2.63,As Expected
106361339,AMI,42.0,566.0,11.1,Worse
106361339,Acute Stroke,43.0,321.0,14.2,Worse
106361339,Acute Stroke Hemorrhagic,18.0,72.0,29.3,As Expected
106361339,Acute Stroke Ischemic,18.0,237.0,10.3,Worse
106361339,Acute Stroke Subarachnoid,7.0,12.0,26.8,As Expected
106361339,Carotid Endarterectomy,0.0,20.0,0.0,As Expected
106361339,GI Hemorrhage,11.0,203.0,6.2,Worse
106361339,Heart Failure,11.0,490.0,3.2,As Expected
106361339,Hip Fracture,1.0,85.0,2.9,As Expected
106361339,PCI,21.0,470.0,7.1,Worse
106361339,Pancreatic Resection,,,,
106361339,Pneumonia,18.0,262.0,6.3,Worse
106361343,Isolated CABG Operative Mortality,3.0,80.0,4.15,As Expected
106361343,AMI,23.0,539.0,5.3,As Expected
106361343,Acute Stroke,3.0,183.0,3.2,Better
106361343,Acute Stroke Hemorrhagic,1.0,4.0,23.8,As Expected
106361343,Acute Stroke Ischemic,2.0,179.0,1.3,Better
106361343,Acute Stroke Subarachnoid,,,,
106361343,Carotid Endarterectomy,0.0,15.0,0.0,As Expected
106361343,GI Hemorrhage,3.0,264.0,1.1,As Expected
106361343,Heart Failure,10.0,678.0,1.5,Better
106361343,Hip Fracture,0.0,87.0,0.0,As Expected
106361343,PCI,9.0,274.0,5.4,As Expected
106361343,Pancreatic Resection,,,,
106361343,Pneumonia,9.0,300.0,3.3,As Expected
106361370,AMI,3.0,38.0,6.5,As Expected
106361370,Acute Stroke,3.0,44.0,23.2,As Expected
106361370,Acute Stroke Hemorrhagic,,,,
106361370,Acute Stroke Ischemic,3.0,44.0,12.7,As Expected
106361370,Acute Stroke Subarachnoid,,,,
106361370,Carotid Endarterectomy,0.0,4.0,0.0,As Expected
106361370,GI Hemorrhage,1.0,84.0,1.5,As Expected
106361370,Heart Failure,4.0,221.0,3.2,As Expected
106361370,Hip Fracture,2.0,22.0,6.0,As Expected
106361370,PCI,,,,
106361370,Pancreatic Resection,,,,
106361370,Pneumonia,3.0,127.0,3.0,As Expected
106361458,AMI,,,,
106361458,Acute Stroke,,,,
106361458,Acute Stroke Hemorrhagic,,,,
106361458,Acute Stroke Ischemic,,,,
106361458,Acute Stroke Subarachnoid,,,,
106361458,Carotid Endarterectomy,,,,
106361458,GI Hemorrhage,0.0,10.0,0.0,As Expected
106361458,Heart Failure,0.0,16.0,0.0,As Expected
106361458,Hip Fracture,,,,
106361458,PCI,,,,
106361458,Pancreatic Resection,,,,
106361458,Pneumonia,1.0,33.0,9.8,As Expected
106362041,AMI,0.0,5.0,0.0,As Expected
106362041,Acute Stroke,1.0,11.0,30.8,As Expected
106362041,Acute Stroke Hemorrhagic,,,,
106362041,Acute Stroke Ischemic,1.0,11.0,16.9,As Expected
106362041,Acute Stroke Subarachnoid,,,,
106362041,Carotid Endarterectomy,,,,
106362041,GI Hemorrhage,0.0,6.0,0.0,As Expected
106362041,Heart Failure,2.0,106.0,3.3,As Expected
106362041,Hip Fracture,1.0,21.0,7.1,As Expected
106362041,PCI,,,,
106362041,Pancreatic Resection,,,,
106362041,Pneumonia,6.0,97.0,9.4,Worse
106364144,Isolated CABG Operative Mortality,1.0,30.0,3.09,As Expected
106364144,AMI,9.0,258.0,3.1,Better
106364144,Acute Stroke,1.0,160.0,1.1,Better
106364144,Acute Stroke Hemorrhagic,,,,
106364144,Acute Stroke Ischemic,1.0,159.0,0.6,Better
106364144,Acute Stroke Subarachnoid,,,,
106364144,Carotid Endarterectomy,,,,
106364144,GI Hemorrhage,4.0,170.0,2.8,As Expected
106364144,Heart Failure,4.0,526.0,0.9,Better
106364144,Hip Fracture,0.0,62.0,0.0,As Expected
106364144,PCI,6.0,249.0,3.3,As Expected
106364144,Pancreatic Resection,,,,
106364144,Pneumonia,3.0,216.0,1.7,As Expected
106364231,AMI,7.0,102.0,8.3,As Expected
106364231,Acute Stroke,34.0,344.0,14.0,Worse
106364231,Acute Stroke Hemorrhagic,19.0,109.0,33.4,Worse
106364231,Acute Stroke Ischemic,9.0,213.0,7.4,As Expected
106364231,Acute Stroke Subarachnoid,6.0,22.0,33.8,As Expected
106364231,Carotid Endarterectomy,0.0,9.0,0.0,As Expected
106364231,GI Hemorrhage,3.0,231.0,2.0,As Expected
106364231,Heart Failure,5.0,422.0,2.8,As Expected
106364231,Hip Fracture,2.0,86.0,3.8,As Expected
106364231,PCI,1.0,97.0,2.5,As Expected
106364231,Pancreatic Resection,1.0,6.0,23.4,As Expected
106364231,Pneumonia,7.0,271.0,4.2,As Expected
106364430,AMI,1.0,40.0,2.5,As Expected
106364430,Acute Stroke,0.0,54.0,0.0,As Expected
106364430,Acute Stroke Hemorrhagic,,,,
106364430,Acute Stroke Ischemic,0.0,54.0,0.0,As Expected
106364430,Acute Stroke Subarachnoid,,,,
106364430,Carotid Endarterectomy,,,,
106364430,GI Hemorrhage,0.0,32.0,0.0,As Expected
106364430,Heart Failure,2.0,120.0,2.1,As Expected
106364430,Hip Fracture,1.0,27.0,2.4,As Expected
106364430,PCI,,,,
106364430,Pancreatic Resection,,,,
106364430,Pneumonia,0.0,111.0,0.0,As Expected
106370652,Isolated CABG Operative Mortality,0.0,28.0,0.0,As Expected
106370652,AMI,5.0,121.0,4.4,As Expected
106370652,Acute Stroke,8.0,91.0,8.1,As Expected
106370652,Acute Stroke Hemorrhagic,4.0,16.0,24.8,As Expected
106370652,Acute Stroke Ischemic,2.0,73.0,2.4,As Expected
106370652,Acute Stroke Subarachnoid,,,,
106370652,Carotid Endarterectomy,0.0,10.0,0.0,As Expected
106370652,GI Hemorrhage,2.0,105.0,1.9,As Expected
106370652,Heart Failure,2.0,191.0,1.4,As Expected
106370652,Hip Fracture,0.0,33.0,0.0,As Expected
106370652,PCI,6.0,116.0,3.7,As Expected
106370652,Pancreatic Resection,,,,
106370652,Pneumonia,1.0,80.0,1.4,As Expected
106370689,AMI,,,,
106370689,Acute Stroke,0.0,11.0,0.0,As Expected
106370689,Acute Stroke Hemorrhagic,,,,
106370689,Acute Stroke Ischemic,0.0,10.0,0.0,As Expected
106370689,Acute Stroke Subarachnoid,,,,
106370689,Carotid Endarterectomy,,,,
106370689,GI Hemorrhage,1.0,54.0,3.5,As Expected
106370689,Heart Failure,1.0,42.0,2.0,As Expected
106370689,Hip Fracture,2.0,29.0,3.1,As Expected
106370689,PCI,,,,
106370689,Pancreatic Resection,,,,
106370689,Pneumonia,0.0,42.0,0.0,As Expected
106370694,Isolated CABG Operative Mortality,0.0,70.0,0.0,As Expected
106370694,AMI,12.0,302.0,4.6,As Expected
106370694,Acute Stroke,41.0,487.0,8.7,As Expected
106370694,Acute Stroke Hemorrhagic,18.0,86.0,19.0,As Expected
106370694,Acute Stroke Ischemic,16.0,370.0,4.9,As Expected
106370694,Acute Stroke Subarachnoid,7.0,31.0,25.3,As Expected
106370694,Carotid Endarterectomy,0.0,38.0,0.0,As Expected
106370694,GI Hemorrhage,9.0,366.0,3.3,As Expected
106370694,Heart Failure,25.0,687.0,3.5,As Expected
106370694,Hip Fracture,2.0,266.0,0.9,As Expected
106370694,PCI,8.0,271.0,2.7,As Expected
106370694,Pancreatic Resection,0.0,16.0,0.0,As Expected
106370694,Pneumonia,22.0,491.0,4.4,As Expected
106370714,Isolated CABG Operative Mortality,9.0,116.0,4.63,As Expected
106370714,AMI,20.0,406.0,5.6,As Expected
106370714,Acute Stroke,72.0,683.0,10.2,As Expected
106370714,Acute Stroke Hemorrhagic,28.0,113.0,22.6,As Expected
106370714,Acute Stroke Ischemic,31.0,545.0,5.0,As Expected
106370714,Acute Stroke Subarachnoid,13.0,25.0,40.0,As Expected
106370714,Carotid Endarterectomy,0.0,80.0,0.0,As Expected
106370714,GI Hemorrhage,14.0,486.0,2.3,As Expected
106370714,Heart Failure,8.0,887.0,1.2,Better
106370714,Hip Fracture,4.0,243.0,1.4,As Expected
106370714,PCI,15.0,469.0,3.3,As Expected
106370714,Pancreatic Resection,1.0,8.0,5.0,As Expected
106370714,Pneumonia,9.0,420.0,2.2,As Expected
106370730,AMI,7.0,152.0,3.6,As Expected
106370730,Acute Stroke,44.0,465.0,9.1,As Expected
106370730,Acute Stroke Hemorrhagic,18.0,120.0,17.7,As Expected
106370730,Acute Stroke Ischemic,23.0,306.0,6.9,As Expected
106370730,Acute Stroke Subarachnoid,3.0,39.0,11.6,As Expected
106370730,Carotid Endarterectomy,0.0,49.0,0.0,As Expected
106370730,GI Hemorrhage,9.0,294.0,4.2,As Expected
106370730,Heart Failure,40.0,770.0,5.8,Worse
106370730,Hip Fracture,9.0,401.0,2.2,As Expected
106370730,PCI,,,,
106370730,Pancreatic Resection,0.0,29.0,0.0,As Expected
106370730,Pneumonia,10.0,338.0,3.9,As Expected
106370744,Isolated CABG Operative Mortality,5.0,131.0,3.66,As Expected
106370744,AMI,35.0,460.0,8.0,As Expected
106370744,Acute Stroke,52.0,566.0,9.7,As Expected
106370744,Acute Stroke Hemorrhagic,29.0,102.0,25.1,As Expected
106370744,Acute Stroke Ischemic,18.0,456.0,4.3,As Expected
106370744,Acute Stroke Subarachnoid,5.0,8.0,35.3,As Expected
106370744,Carotid Endarterectomy,0.0,28.0,0.0,As Expected
106370744,GI Hemorrhage,12.0,497.0,3.3,As Expected
106370744,Heart Failure,27.0,1087.0,2.8,As Expected
106370744,Hip Fracture,6.0,249.0,2.4,As Expected
106370744,PCI,11.0,346.0,3.7,As Expected
106370744,Pancreatic Resection,1.0,4.0,14.4,As Expected
106370744,Pneumonia,13.0,636.0,2.2,As Expected
106370755,Isolated CABG Operative Mortality,4.0,89.0,2.56,As Expected
106370755,AMI,40.0,508.0,7.3,As Expected
106370755,Acute Stroke,76.0,634.0,9.8,As Expected
106370755,Acute Stroke Hemorrhagic,40.0,141.0,23.4,As Expected
106370755,Acute Stroke Ischemic,30.0,460.0,5.5,As Expected
106370755,Acute Stroke Subarachnoid,6.0,33.0,17.8,As Expected
106370755,Carotid Endarterectomy,0.0,57.0,0.0,As Expected
106370755,GI Hemorrhage,12.0,382.0,3.2,As Expected
106370755,Heart Failure,33.0,801.0,3.3,As Expected
106370755,Hip Fracture,1.0,233.0,0.4,Better
106370755,PCI,26.0,400.0,6.0,Worse
106370755,Pancreatic Resection,0.0,3.0,0.0,As Expected
106370755,Pneumonia,11.0,552.0,2.2,As Expected
106370759,AMI,3.0,82.0,3.4,As Expected
106370759,Acute Stroke,11.0,77.0,13.6,As Expected
106370759,Acute Stroke Hemorrhagic,7.0,20.0,33.2,As Expected
106370759,Acute Stroke Ischemic,3.0,55.0,7.0,As Expected
106370759,Acute Stroke Subarachnoid,,,,
106370759,Carotid Endarterectomy,,,,
106370759,GI Hemorrhage,4.0,111.0,3.6,As Expected
106370759,Heart Failure,1.0,247.0,0.6,As Expected
106370759,Hip Fracture,0.0,14.0,0.0,As Expected
106370759,PCI,0.0,40.0,0.0,As Expected
106370759,Pancreatic Resection,,,,
106370759,Pneumonia,1.0,77.0,1.9,As Expected
106370771,Isolated CABG Operative Mortality,5.0,299.0,2.38,As Expected
106370771,AMI,31.0,486.0,6.8,As Expected
106370771,Acute Stroke,69.0,466.0,9.9,As Expected
106370771,Acute Stroke Hemorrhagic,30.0,100.0,25.1,As Expected
106370771,Acute Stroke Ischemic,30.0,319.0,4.9,As Expected
106370771,Acute Stroke Subarachnoid,9.0,47.0,27.2,As Expected
106370771,Carotid Endarterectomy,0.0,28.0,0.0,As Expected
106370771,GI Hemorrhage,7.0,218.0,3.0,As Expected
106370771,Heart Failure,25.0,515.0,3.6,As Expected
106370771,Hip Fracture,7.0,184.0,2.7,As Expected
106370771,PCI,28.0,553.0,5.0,As Expected
106370771,Pancreatic Resection,0.0,9.0,0.0,As Expected
106370771,Pneumonia,8.0,215.0,2.4,As Expected
106370780,Isolated CABG Operative Mortality,1.0,55.0,1.57,As Expected
106370780,AMI,21.0,275.0,9.5,Worse
106370780,Acute Stroke,40.0,387.0,10.9,As Expected
106370780,Acute Stroke Hemorrhagic,16.0,66.0,23.8,As Expected
