,PROVIDER TAXONOMY CODE,MEDICARE PROVIDER/SUPPLIER TYPE DESCRIPTION,"PROVIDER TAXONOMY DESCRIPTION:  TYPE, CLASSIFICATION, SPECIALIZATION",MEDICARE SPECIALTY CODE
3106,207RR0500X,Physician/Internal Medicine,"Allopathic & Osteopathic Physicians/Internal Medicine, Rheumatology",11
3107,207RR0500X,Physician/Internal Medicine,"Allopathic & Osteopathic Physicians/Internal Medicine, Rheumatology",11
3108,207RR0500X,Physician/Internal Medicine,"Allopathic & Osteopathic Physicians/Internal Medicine, Rheumatology",11
3109,207RR0500X,Physician/Internal Medicine,"Allopathic & Osteopathic Physicians/Internal Medicine, Rheumatology",11
3110,207RS0012X,Physician/Internal Medicine,"Allopathic & Osteopathic Physicians/Internal Medicine, Sleep Medicine",11
3111,207RS0012X,Physician/Internal Medicine,"Allopathic & Osteopathic Physicians/Internal Medicine, Sleep Medicine",11
3112,207RS0012X,Physician/Internal Medicine,"Allopathic & Osteopathic Physicians/Internal Medicine, Sleep Medicine",11
3113,207RS0012X,Physician/Internal Medicine,"Allopathic & Osteopathic Physicians/Internal Medicine, Sleep Medicine",11
3114,207RS0012X,Physician/Internal Medicine,"Allopathic & Osteopathic Physicians/Internal Medicine, Sleep Medicine",11
3115,207RS0012X,Physician/Internal Medicine,"Allopathic & Osteopathic Physicians/Internal Medicine, Sleep Medicine",11
3116,204D00000X,Physician/Osteopathic Manipulative Medicine,Allopathic & Osteopathic Physicians/Neuromusculoskeletal Medicine & OMM,12
3117,204D00000X,Physician/Osteopathic Manipulative Medicine,Allopathic & Osteopathic Physicians/Neuromusculoskeletal Medicine & OMM,12
3118,204D00000X,Physician/Osteopathic Manipulative Medicine,Allopathic & Osteopathic Physicians/Neuromusculoskeletal Medicine & OMM,12
3119,204D00000X,Physician/Osteopathic Manipulative Medicine,Allopathic & Osteopathic Physicians/Neuromusculoskeletal Medicine & OMM,12
3120,204D00000X,Physician/Osteopathic Manipulative Medicine,Allopathic & Osteopathic Physicians/Neuromusculoskeletal Medicine & OMM,12
3121,204D00000X,Physician/Osteopathic Manipulative Medicine,Allopathic & Osteopathic Physicians/Neuromusculoskeletal Medicine & OMM,12
3122,204D00000X,Physician/Osteopathic Manipulative Medicine,Allopathic & Osteopathic Physicians/Neuromusculoskeletal Medicine & OMM,12
3123,204D00000X,Physician/Osteopathic Manipulative Medicine,Allopathic & Osteopathic Physicians/Neuromusculoskeletal Medicine & OMM,12
3124,204D00000X,Physician/Osteopathic Manipulative Medicine,Allopathic & Osteopathic Physicians/Neuromusculoskeletal Medicine & OMM,12
3125,204D00000X,Physician/Osteopathic Manipulative Medicine,Allopathic & Osteopathic Physicians/Neuromusculoskeletal Medicine & OMM,12
3126,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3127,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3128,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3129,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3130,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3131,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3132,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3133,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3134,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3135,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3136,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3137,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3138,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3139,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3140,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3141,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3142,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3143,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3144,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3145,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3146,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3147,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3148,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3149,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3150,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3151,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3152,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3153,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3154,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3155,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3156,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3157,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3158,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3159,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3160,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3161,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3162,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3163,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3164,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3165,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3166,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3167,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3168,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3169,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3170,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3171,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3172,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3173,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3174,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3175,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3176,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3177,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3178,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3179,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3180,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3181,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3182,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3183,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3184,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3185,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3186,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3187,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3188,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3189,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3190,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3191,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3192,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3193,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3194,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3195,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3196,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3197,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3198,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3199,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3200,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3201,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3202,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3203,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3204,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3205,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3206,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3207,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3208,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3209,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3210,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3211,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3212,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3213,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3214,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3215,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3216,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3217,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3218,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3219,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3220,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3221,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3222,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3223,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3224,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3225,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3226,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3227,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3228,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3229,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3230,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3231,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3232,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3233,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3234,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3235,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3236,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3237,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3238,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3239,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3240,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3241,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3242,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3243,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3244,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3245,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3246,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3247,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3248,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3249,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3250,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
3251,2084N0400X,Physician/Neurology,"Allopathic & Osteopathic Physicians/Psychiatry and Neurology, Neurology",13
